ParticleID,Start Latitude,Start Longitude,End Latitude,End Longitude,Total Distance,Net Displacement,Straightness Index,Average Velocity,Max Velocity,Velocity Std Dev,Min Distance to Shore,Avg Distance to Shore,Shore Distance Std Dev,Final Distance to Shore,Total Time Steps,Direction Change Std Dev,Beached,Beaching Time Step,Beaching Distance,VelocityU at Beaching,VelocityV at Beaching,Time in Coastal Zone (steps),Mean Curvature,95% Curvature,Dominant Freq (1/h),Curvature Total Energy,High/Low Freq Ratio
0,52.2008,4.30033,58.096,6.55742,22.174928085492407,6.312514420427089,0.2846689917590736,0.07824301858704108,0.30203465233313875,0.05108250266533496,1651.54,182543.94901826483,97651.24491243494,1651.54,8759,86.5674951345836,False,,,,,33,27.333879932059272,105.65114448694645,0.00228310502283105,119895956978.7363,0.16529080560386833
1,51.2559,2.59457,56.6571,5.37373,20.068546078325912,6.0742647082260115,0.3026758732056945,0.07072529289754792,0.31744909657455317,0.0504903886267892,15165.4,218139.7651712329,82787.84369325811,204997.0,8759,96.1613523162947,False,,,,,0,31.482326544717843,120.58107361014662,0.00228310502283105,123376093778.76764,0.10854490316969961
2,51.335,2.95569,51.3373,2.95648,0.007026284278758212,0.002431892267348914,0.34611356029259804,0.06639440303671962,0.11440824277511652,0.029265151647699314,9028.17,9158.4056,98.87012223134354,9292.57,49,91.52156912426133,True,49.0,9292.57,0.0375861,0.0978394,0,60.31651307808583,194.48594024524044,0.02,6497202.319721296,0.42682837910040355
3,51.4506,3.21597,57.144,5.75237,21.535446393721184,6.23282668778781,0.28942175489824234,0.07588824945381864,0.32755956432595584,0.05309794458933214,10481.5,236245.4664497717,90018.56693367592,139980.0,8759,94.81671454541673,False,,,,,0,29.150410782609818,110.19858439953505,0.031735159817351595,118243249289.39693,0.12069278018122204
4,51.608,3.3925,57.2622,5.98077,22.291732146417832,6.218449905957274,0.27895768104124413,0.07855295304928044,0.3344422720798912,0.05413218332191621,9139.25,233542.2199280822,80064.11718395201,114163.0,8759,93.14504395085805,False,,,,,0,27.993695285608965,105.88554943967961,0.00228310502283105,119964189913.72621,0.12413977598424843
5,51.7544,3.54368,57.3366,6.15831,22.79125797208307,6.16419069115322,0.27046294235727203,0.08031322420680129,0.33337903297341603,0.05483473114847457,14089.3,229546.86660958905,74520.45067861724,96656.3,8759,91.4543753443397,False,,,,,0,27.69564052657262,107.0689390458491,0.00228310502283105,120278175254.00504,0.1252237165216278
6,51.8743,3.7201,57.3963,6.31567,23.1222223571996,6.1015954983020615,0.2638844745994841,0.08148359763552458,0.3285754486577018,0.055208536826375824,15436.0,222953.0797716895,74222.00946726286,82735.5,8759,90.5073213201769,False,,,,,0,27.016476931347547,100.92617726807333,0.00228310502283105,115999997207.2003,0.12517024876641286
7,51.999,3.88805,57.4925,6.47666,23.364598504741224,6.0728448014172045,0.2599165057420046,0.08234344943687562,0.3119107288472136,0.055064448744221076,8699.89,213889.72304566207,77404.53548394662,66416.7,8759,89.24497679599045,False,,,,,0,26.636917054006425,100.37597540820279,0.0005707762557077625,117809846188.70726,0.13247717653078953
8,52.0817,4.08952,57.6247,6.61029,23.33231962399828,6.089263534525336,0.26097977537828126,0.08231551638195377,0.3024832930394669,0.05416872177826298,9683.89,201841.93326255708,82448.39214695754,49421.4,8759,88.3109003350926,False,,,,,0,26.938149284702064,102.66252962645851,0.0005707762557077625,125517549664.64085,0.20708024266448644
9,52.3192,4.3583,52.3427,4.37585,0.036914998225564676,0.02933006137054488,0.7945296703341838,0.09012859191806788,0.13182653287544202,0.0252579526924005,11363.3,11554.509090909092,87.49303221008338,11620.3,65,86.89742766963577,True,65.0,11620.3,0.0284022,0.0776067,0,48.00551288405737,184.9903504328453,0.015151515151515152,18277253.15377098,1.1232841343276156
10,52.4736,4.40882,59.3751,5.19928,18.882348637426574,6.946619988282077,0.36788961594074315,0.07673417951326496,0.3002181759754063,0.051817743821881375,1008.87,184917.66623378324,93750.91929756958,1699.28,7630,83.85223427088113,True,7630.0,1699.28,0.0106291,0.00334381,140,27.000073898995534,106.18015330462575,0.0022277552090158564,87818611826.08942,0.20225395784045977
11,52.5756,4.51779,59.4882,5.12596,18.599572257242375,6.939301802696001,0.3730893219866359,0.07616001261132924,0.2882550171167884,0.05176325485416218,2708.33,176334.41373830545,92569.0537592715,7038.83,7588,83.59986716988152,True,7588.0,7038.83,0.0293575,0.000504069,111,27.415080540099712,108.54791662506129,0.01726182632757939,85852338467.94826,0.20572245262204855
12,52.6934,4.51793,59.8338,5.12501,18.550664971059568,7.166160637775293,0.3863020893835904,0.07198223234924725,0.2740568417682726,0.05359334140155648,0.0,154290.25517523222,90976.22319074022,593.249,7978,82.08052844359642,True,7978.0,593.249,0.000216744,0.000285092,617,27.89072986916511,104.92549701301274,0.01729540042611856,103761588629.05486,0.20578448512305636
13,52.8569,4.5853,52.8994,4.62507,0.06843052353019871,0.058205694738571095,0.8505808773022853,0.11622563598285124,0.14953821864744143,0.022222759714893577,8253.86,9040.791142857144,1221.222550066113,8473.03,69,95.64822500419365,True,69.0,8473.03,0.0233038,0.0885613,0,59.575484032327545,250.64251196108734,0.014285714285714285,19483764.731859427,0.34406041968196854
14,53.0245,4.56854,53.0816,4.6251,0.0914773078802903,0.08037066380216001,0.8785858008341834,0.12049917575859612,0.1541784406420366,0.022512656723826126,10597.0,10967.665333333334,397.3578248180653,10796.0,74,96.27421069882645,True,74.0,10796.0,0.0150929,0.0832135,0,61.73114598646538,296.902174549789,0.013333333333333334,34173134.26417041,0.5096647800201028
15,53.1617,4.66219,60.5766,4.87524,17.632922091807032,7.417960118017617,0.42068807877647807,0.07513775530064626,0.28333974959048724,0.05375633572498462,0.0,132987.58706043972,77649.60499361092,849.798,7299,79.81156421367218,True,7299.0,849.798,0.017763,-0.00524341,381,29.47989991132665,119.47520703339391,0.03219178082191781,93220602506.20209,0.13702410712955534
16,53.2675,4.73766,60.6498,4.79442,17.340985258936726,7.3825182009663886,0.4257265715142562,0.07538803072599053,0.2911491067357068,0.05440119593544511,0.0,127013.50357132434,72553.71875462479,180.01,7127,79.92066378295053,True,7127.0,180.01,0.000421096,0.000342507,300,30.121570939548704,121.90505075828199,0.002244668911335578,97894999052.97273,0.17112140420057856
17,53.3734,4.84688,60.7036,4.84649,17.08438143481907,7.3302000103748925,0.42905855493459505,0.07428914834264097,0.2969356974514853,0.05467917152061356,2263.48,115148.05385241302,70556.07905344234,3489.76,7127,78.37008973173774,True,7127.0,3489.76,0.000112113,0.000103106,375,29.615206699807057,113.7885879006791,0.002244668911335578,92699725640.00589,0.14716359297957407
18,53.4386,5.04824,59.8759,4.91574,14.332151094024972,6.438663490197325,0.4492461353468136,0.07756323944997484,0.30114535436728884,0.05230202876624593,14816.9,119495.84412432337,65156.75865664564,16199.0,5726,77.56973192604643,True,5726.0,16199.0,-0.0421585,0.0287622,0,28.883046047382397,108.10824752730055,0.01728653745416448,57593491970.7867,0.16053363112720706
19,53.4785,5.23303,59.9187,4.87601,14.073908086487691,6.4500883188061895,0.45830115410508443,0.07771248960452659,0.31032836128204594,0.052690137964807225,5838.19,109745.96558619462,64455.15194420561,18078.8,5620,76.48204698195802,True,5620.0,18078.8,0.0335938,0.000517199,0,28.79940077128309,107.62832143607336,0.017256715886852875,53121775124.12213,0.14482988124214258
20,53.5034,5.42622,59.875,4.96203,13.61383866347376,6.388486433898096,0.46926415038533914,0.07759685229343709,0.31532018475511525,0.05323733230202028,4890.11,102238.81741096142,63464.17232119769,11130.5,5418,74.76428352672795,True,5418.0,11130.5,0.00539662,0.00150417,9,28.952176682938273,107.13159352493246,0.023066986528879868,70062597724.8291,0.3971742983381084
21,53.5185,5.61923,60.1881,4.8767,14.391747569535973,6.710805835434367,0.4662954101307059,0.06856239004874679,0.31753028865290944,0.05503157334606304,343.969,77505.41714885668,65885.10862177715,11997.7,6690,73.26063710563277,True,6690.0,11997.7,0.0681291,0.152306,1050,31.055743557398365,116.40721430972982,0.0005978179644298311,98152696134.84596,0.33894396645486136
22,53.5583,5.91293,59.3436,5.37505,12.136514632896573,5.8102505096079975,0.47874127666431104,0.06850551876259478,0.3201928517409469,0.056494471734605,0.0,76457.35116377531,64517.805644695865,237.386,5580,72.58720893190102,True,5580.0,237.386,0.0054685,0.00608287,1178,29.440895286798057,111.38227220969036,0.0026876903780684467,85741028090.4865,0.6307765294985528
23,53.5684,6.08927,59.0651,5.37527,11.386977809262863,5.542878935174396,0.48677349056265656,0.08111566999729941,0.3184000942603504,0.05612084233270939,1491.76,87079.46834481176,60427.850880431295,1510.59,4355,75.36318685205642,True,4355.0,1510.59,0.0101748,0.00262145,134,29.410682848718295,108.98089563587538,0.002295684113865932,61192414635.783035,0.6919854237447682
24,53.6036,6.25722,53.6056,6.25785,0.00898212683170994,0.002096878632637078,0.23345012511228283,0.07752252658828553,0.112929449326781,0.01766181189583802,10820.5,10895.882,72.61720909772606,11044.2,49,91.78312389901635,True,49.0,11044.2,0.0205875,0.111037,0,83.1724300845567,270.8971316251394,0.02,16568951.699854288,0.6714183979930456
25,53.6337,6.45037,58.625,5.80562,9.593133684803817,5.032770435108284,0.5246221516834002,0.07274601704115556,0.33067836315368443,0.060668524351070785,0.0,65282.82658455918,66481.02808311656,0.0,4105,73.55933030174072,True,4105.0,0.0,-8.45406e-05,0.00106434,923,26.840667397289312,97.66477729315001,0.005114466634193863,23517092634.02286,0.16889145611110642
26,53.6886,6.60998,58.1261,6.24011,7.596835126650525,4.452887834529408,0.5861503850344457,0.09940240079940314,0.34396196572295606,0.05966380203523518,10324.4,88951.59614747309,66939.65362466406,20023.9,2413,70.9406849302006,True,2413.0,20023.9,-0.0191276,0.0370522,0,27.8505331072118,100.7120949291328,0.023198011599005797,22522015497.996376,0.7497030594391574
27,53.7431,6.84523,58.0038,6.6333,6.728862107015337,4.2659675121711835,0.6339805221634125,0.09360275007495808,0.34950806370812104,0.06310356952590872,7189.86,79816.1304474273,67313.88304572689,7220.06,2234,65.43345544589866,True,2234.0,7220.06,0.0232186,0.0476923,0,27.22100798019242,103.99161453348313,0.002684563758389262,12715322456.753876,0.486691185676656
28,53.7581,7.04676,58.0256,6.62541,5.573135769033849,4.288250467556669,0.769450206360229,0.10387379467542052,0.35237116898236726,0.06614076633073032,4335.64,88523.84468211526,65026.53386805872,4928.79,1682,54.213094696176604,True,1682.0,4928.79,0.0169341,-0.050497,198,26.43445136302249,93.78385073497262,0.0023767082590612004,6340370498.814732,0.3358546544234035
29,53.8029,7.26502,57.8907,6.74752,5.180077753189925,4.120426566509833,0.7954372043879935,0.12298742277335296,0.3532287392611196,0.05978724866396371,8902.51,95795.62335315986,48312.029043394556,18979.7,1344,49.48590408332665,True,1344.0,18979.7,-0.0183025,0.0449099,0,29.641660689934763,110.77613499602971,0.0052044609665427505,5493406303.729719,0.2960145609589223
30,53.8178,7.5001,53.819,7.50052,0.007967489055229307,0.001271377206029121,0.15957062472457081,0.06221469885367636,0.1147932808697443,0.01601523046843757,7101.91,7172.2364,64.38351803791697,7267.74,49,96.32413124931243,True,49.0,7267.74,0.0122548,0.0838706,0,45.144362736764144,175.3726054210129,0.02,3882148.053862228,0.5630675927589394
31,53.8429,7.7184,53.8441,7.71881,0.00936665001285771,0.0012681088281349,0.13538552485618147,0.06678664368134389,0.13103783847152697,0.019478408382086223,6815.32,6902.049,73.48299390237953,6998.01,49,100.10505290784799,True,49.0,6998.01,0.0101599,0.0899979,0,52.047621650913655,175.24587645019838,0.02,5701044.260432616,0.7373024448945024
32,53.8529,7.91994,57.8757,7.64885,5.005352648664491,4.031923812288624,0.8055224267493732,0.11469440994843658,0.3208845121239104,0.057897796827323794,4127.16,52557.19655498908,30436.58234582858,11795.4,1372,45.98220752532732,True,1372.0,11795.4,0.0637812,0.0254478,24,25.836207362782766,96.5616013095045,0.002184996358339403,5827594929.541045,0.5931388921828109
33,51.0719,1.83061,52.5974,1.87458,10.265326204012077,1.5261335494968986,0.14866878257608881,0.049646335528076894,0.2705382835200963,0.038917714679516414,11485.6,70395.64907805779,25665.916078857506,14907.4,6507,107.52597997417605,True,6507.0,14907.4,-0.0145909,0.00169628,0,39.99377004110197,152.2281518262087,0.00015365703749231714,88603642694.93552,0.17804307847558037
34,51.0984,2.03202,51.1005,2.03288,0.00756233128614396,0.0022692730113395626,0.30007585299753076,0.07225480978675282,0.13035848136431322,0.02849842407748135,10290.1,10435.644,102.8095706654208,10550.2,49,97.11808439556093,True,49.0,10550.2,0.0442607,0.0919975,0,59.02917992028471,175.4031101282763,0.02,4518416.351998271,0.5866309198821189
35,51.1407,2.24183,55.8988,5.16744,18.803356778648038,5.585580496430071,0.2970523062548449,0.06626548126039648,0.2882047465604965,0.04810213152511947,10833.5,154055.5591780822,60227.64299864857,275330.0,8759,96.89869228791004,False,,,,,0,33.650482685917645,123.96233305292463,0.00011415525114155251,129289275855.37724,0.12821943648810075
36,51.1564,2.43485,56.1911,5.26333,19.219603991644558,5.774816291484951,0.3004648948019672,0.0677307262213407,0.3039531044371812,0.0487509354278555,10282.1,179292.2050456621,69252.34975773387,257411.0,8759,96.54550423896423,False,,,,,0,33.00142916994128,123.32540521083938,0.00228310502283105,126644853257.83679,0.135771217714502
37,51.2199,1.70501,54.7079,4.76408,16.906908225978032,4.639402252973976,0.2744086731272001,0.05958439538965413,0.2906308803711161,0.04470220098051483,14905.1,84505.79011415524,36139.55230282859,154072.0,8759,98.98001044692582,False,,,,,0,37.06767819825863,133.9227924223702,0.00011415525114155251,164828430449.26083,0.17607116635304607
38,51.2464,1.90645,55.4751,5.00889,18.159443523535675,5.244715210914695,0.2888147538286206,0.0639973570494897,0.2971288192592735,0.04725261912435091,21342.7,121398.04726027398,50910.340774589306,231731.0,8759,97.48817230315393,False,,,,,0,35.44432817062276,131.81326129351754,0.00011415525114155251,142990884868.1067,0.14435120576576374
39,51.3097,2.12475,56.0692,5.14223,18.967129634254935,5.635425964414759,0.2971153818781884,0.06684408439685119,0.2951948529649526,0.04823690432341205,29049.8,165459.59760273973,67606.68178530893,274995.0,8759,96.61978003217021,False,,,,,0,33.367515518870135,122.19285364345532,0.00011415525114155251,131041549900.29944,0.1391494997429176
40,51.394,2.41868,56.7629,5.30919,20.225405662532097,6.097551579945843,0.3014798161127447,0.07128032047677749,0.3167904162691795,0.05058983261806998,36084.8,225155.7517579909,84829.14894913246,195977.0,8759,95.58124706448875,False,,,,,0,31.394411983691455,118.77931426734776,0.00228310502283105,133577185530.05988,0.12881586215105018
41,51.541,2.71265,57.1304,5.52299,21.43213602741375,6.256149236998751,0.2919050732505868,0.07552897642970995,0.3266782715692766,0.05266857573330021,40424.7,251477.62828767125,87784.1099062632,149860.0,8759,94.63412943844115,False,,,,,0,28.91654877862216,108.10948664337766,0.023059360730593607,114542423159.32784,0.11821469416825386
42,51.6875,2.97302,57.2619,5.76848,22.205039015836206,6.236067027510205,0.28084017429839964,0.07824649117581206,0.336062654798417,0.05381096434435541,43258.4,251140.5642579909,81655.58779922352,127530.0,8759,93.54900943284528,False,,,,,0,27.944660820285552,105.13803758946936,0.020662100456621004,117110981542.4716,0.1387829319862422
43,51.8283,3.1578,57.3402,5.96185,22.741828876601247,6.184152166020824,0.27192853308221016,0.08014009085132716,0.3374718713413608,0.05464351613908346,43722.3,246778.17039954336,74809.33412872179,108390.0,8759,92.11071300765438,False,,,,,0,27.836279909987883,107.37503888760335,0.00228310502283105,118736498047.55684,0.11699123538057088
44,51.948,3.35093,57.4081,6.14458,23.131995879532205,6.1332839761827405,0.2651428786397818,0.08151763308564725,0.33230897950876986,0.05518142328858505,43111.5,239700.1117694064,74104.78152179265,90688.5,8759,91.03984012876937,False,,,,,0,27.114057655028894,103.87563963403684,0.00228310502283105,115808583531.42758,0.12085018339434904
45,52.088,3.58606,57.5175,6.37077,23.447205910687657,6.101973454063855,0.2602430958002747,0.0826347780644533,0.3185336030311402,0.05512914760213515,39839.7,227261.65922374427,78566.34089505501,67947.4,8759,89.59105430138462,False,,,,,0,26.77244751411675,102.24178661392997,0.0005707762557077625,115091212894.50899,0.1444588863534994
46,52.2122,3.7624,57.7933,6.55727,23.419104068328284,6.241792653308822,0.26652568070484595,0.08254348286075,0.31824762932188516,0.05357839795817609,27589.6,211930.91003424657,91023.0766163915,31814.9,8759,87.91581295294935,False,,,,,0,26.702152525596343,101.38385148022527,0.0021689497716894978,116821930925.64714,0.13098274405229252
47,52.3822,3.93039,58.99,5.37545,19.64842680171784,6.763964757714225,0.3442496860421853,0.077721421091869,0.31402804887621105,0.051895397271601536,0.0,207342.31505237854,95860.44765958274,2129.68,7903,84.89592388826426,True,7903.0,2129.68,0.0506573,0.0186613,319,27.83591917311517,105.3899173365179,0.00037955465587044535,96285225057.40204,0.16286324767221477
48,52.4491,4.00598,59.3793,5.1254,19.19069023277448,7.020026579465351,0.3658037566296768,0.0777498199230558,0.3087533777386087,0.05229446306770735,2017.87,205056.42551805338,91129.6518150362,2038.85,7643,84.39349434863023,True,7643.0,2038.85,0.0267203,-0.0117327,97,27.148490276955535,104.16811575863896,0.0022239665096807954,86256978748.91255,0.19504864285319715
49,52.6642,4.11523,59.7253,5.12545,18.98964464327417,7.132999204990839,0.3756257338663383,0.07408353785472035,0.2883430930974418,0.053096155489513464,687.998,177633.6996495716,91572.68325202836,721.216,7935,83.54607834024846,True,7935.0,721.216,0.0143494,-0.00464562,397,27.57766619589298,105.29796437012703,0.017263104838709676,88257465992.47853,0.19405583067897675
50,52.8528,4.16561,59.9828,4.87565,18.452913533084903,7.165267392191302,0.38830005783880317,0.07790467038202403,0.2807153238994979,0.05291943231350779,14829.2,176551.8094733985,79118.55230720267,15288.6,7367,83.39109899979718,True,7367.0,15288.6,0.0280978,0.0332662,0,28.70648201852601,112.53058135912603,0.027958740499457114,88651622945.53609,0.16954296701220486
51,53.0153,4.20756,60.2916,4.87858,18.30331493827076,7.307175208683585,0.39922687411146873,0.07739237378558632,0.27318901080570573,0.05313413035891728,4046.28,165120.83713799674,78863.38343729526,4135.45,7347,82.10318640600931,True,7347.0,4135.45,0.117068,-0.00907487,60,29.063130631980517,109.30808336516488,0.017283614589003814,91409242430.15213,0.16081127104468326
52,53.1266,4.27471,60.4762,4.8759,18.14280107720434,7.3741473796026025,0.40645032419320887,0.07674131981037607,0.2723737189451288,0.05348788482529226,1748.88,155233.70980100858,78708.69592906462,1837.31,7336,81.43532522245731,True,7336.0,1837.31,0.0461463,0.00454168,112,29.265274814220678,112.14711780449257,0.0321657353141611,100194655287.77573,0.20472060342456025
